Annie	Sona	2	14	5.2177897311611705
Annie	Jinx	2	13	9.16877840245094
Annie	Shaco	2	13	5.453964614087913
Annie	Zilean	2	12	2.1976326462684503
Annie	Draven	2	10	8.838542435221784
Annie	Nunu	2	10	3.309229499614838
Annie	Soraka	2	10	3.8417648476185056
Annie	Thresh	4	721	2.8121435671705104
Annie	Braum	4	381	2.648500531656092
Annie	Leona	4	288	2.255167752776998
Annie	Morgana	4	253	2.6294958979164558
Annie	Janna	4	251	2.051905474527652
Annie	Blitzcrank	4	240	2.198239960646665
Annie	Nautilus	4	195	2.744812650833743
Annie	Soraka	4	161	2.093605437631392
Annie	Nami	4	116	1.628777210418643
Annie	Tahm Kench	4	108	4.126127066299331
Annie	Bard	4	94	2.0424387042035703
Annie	Lulu	4	93	2.4892371076908595
Annie	Sona	4	84	2.381474414368185
Annie	Shen	4	51	1.6998598437502124
Annie	Zyra	4	29	1.893921684102559
Annie	Karma	4	26	2.142408674700736
Annie	Malphite	4	22	1.3141166897070893
Annie	Lux	4	18	1.897614849309681
Annie	Brand	4	17	1.3570925132112859
Annie	Taric	4	17	2.788487519473149
Annie	Vel'Koz	4	15	1.1720582847487608
Annie	Zilean	4	15	0.6798777780097341
Annie	Cho'Gath	4	12	1.7857543903572346
Ashe	Yasuo	2	21	4.867851464650708
Ashe	Viktor	2	16	1.7197253812817541
Ashe	Azir	2	11	1.1884732345620028
Ashe	Ekko	2	11	2.436048725594761
Ashe	Orianna	2	11	0.8987652896012431
Ashe	Jinx	3	2144	3.70963093805764
Ashe	Vayne	3	1789	3.95237807813716
Ashe	Tristana	3	1254	3.6702871755473367
Ashe	Sivir	3	934	2.8449076909031654
Ashe	Kalista	3	903	4.331820323866083
Ashe	Lucian	3	692	3.094788868268832
Ashe	Caitlyn	3	662	3.764747794636169
Ashe	Ezreal	3	552	2.5466115225961747
Ashe	Graves	3	471	2.6383674095612246
Ashe	Draven	3	424	4.1426147937124504
Ashe	Corki	3	232	2.927497915224118
Ashe	Kog'Maw	3	171	3.019115484653002
Ashe	Miss Fortune	3	162	2.94113262164809
Ashe	Varus	3	142	4.171435865942787
Ashe	Twitch	3	132	2.3064694558470547
Ashe	Quinn	3	62	4.240681016765607
Ashe	Kindred	3	58	3.470120319659706
Ashe	Yasuo	3	36	3.8785885723523372
Ashe	Kennen	3	26	1.3305999042067187
Ashe	Twisted Fate	3	15	5.786378064060053
Ashe	Mordekaiser	3	12	1.5124482924482923
Azir	Garen	0	10	0.39882500699494167
Azir	Yasuo	2	971	3.3887788007331316
Azir	Viktor	2	771	2.6772370698322763
Azir	Orianna	2	744	2.4132749511885594
Azir	Lux	2	522	1.4444072704394253
Azir	Lulu	2	490	2.1989544660217764
Azir	Zed	2	459	2.322002750333332
Azir	LeBlanc	2	369	1.9303098038716828
Azir	Veigar	2	366	1.8649627635012356
Azir	Diana	2	358	3.4125539123652766
Azir	Twisted Fate	2	356	2.0498656590408513
Azir	Ekko	2	310	2.4409765499510416
Azir	Fizz	2	294	2.151183729584676
Azir	Ziggs	2	281	2.6164074313327457
Azir	Xerath	2	231	1.860871365254826
Azir	Malzahar	2	192	2.233862025473138
Azir	Brand	2	191	1.5935902084992455
Azir	Morgana	2	167	1.5274010537406753
Azir	Lissandra	2	165	1.9095789646373833
Azir	Katarina	2	148	2.473964420742913
Azir	Kassadin	2	147	2.2509079020278
Azir	Varus	2	144	1.7091231009962977
Azir	Vel'Koz	2	142	1.489559239980128
Azir	Syndra	2	140	1.6486063275391296
Azir	Heimerdinger	2	128	4.786190315082994
Azir	Cassiopeia	2	115	3.2613424674528586
Azir	Cho'Gath	2	106	2.6331475143196474
Azir	Talon	2	105	1.678017904457795
Azir	Teemo	2	89	3.0387821219904687
Azir	Swain	2	85	2.0420382850230574
Azir	Karthus	2	82	2.027983949300077
Azir	Kog'Maw	2	73	3.8396431444012666
Azir	Ryze	2	72	2.262386090761282
Azir	Karma	2	59	1.7492023008506523
Azir	Nidalee	2	59	3.140796219785478
Azir	Riven	2	54	5.376889672378369
Azir	Kayle	2	52	3.915880665090812
Azir	Kennen	2	49	1.735682704551471
Azir	Malphite	2	49	1.3495567450798298
Azir	Zyra	2	48	1.5988408376808791
Azir	Gangplank	2	42	1.3311922626171002
Azir	Ezreal	2	37	4.536212617608963
Azir	Galio	2	37	1.6545746730783921
Azir	Tryndamere	2	35	3.9651645202240435
Azir	Rumble	2	30	1.9122996196481301
Azir	Jayce	2	29	2.0888797420263296
Azir	Rengar	2	27	2.2438902075881773
Azir	Zilean	2	26	1.157647075828455
Azir	Mordekaiser	2	25	1.0395451882666096
Azir	Quinn	2	21	3.863749105129955
Azir	Vayne	2	21	3.1577948582219912
Azir	Sona	2	18	2.8610258084701847
Azir	Gragas	2	15	1.2861895529244205
Azir	Blitzcrank	2	14	2.541262359256056
Azir	Fiddlesticks	2	13	2.4122088876990837
Azir	Fiora	2	13	2.3884545229643264
Azir	Vladimir	2	13	11.66557871952609
Azir	Jinx	2	12	2.1431302662957754
Azir	Soraka	2	11	1.34235498517168
Azir	Miss Fortune	2	10	2.7184973250433777
Azir	Pantheon	2	10	1.6332396999749939
Azir	Shaco	2	10	1.7622956356508994
Azir	Thresh	2	10	2.4327642437446357
Bard	Gnar	0	10	3.8796984997760857
Bard	Thresh	4	1160	3.739649599474662
Bard	Braum	4	553	4.059246003199069
Bard	Blitzcrank	4	409	3.666195287875407
Bard	Leona	4	407	4.27950881417361
Bard	Janna	4	328	2.70198937551913
Bard	Morgana	4	321	3.276480703639119
Bard	Nautilus	4	274	4.748806338612607
Bard	Soraka	4	183	4.041725264742574
Bard	Tahm Kench	4	171	7.7642878489550515
Bard	Nami	4	167	3.507096481004917
Bard	Lulu	4	120	5.453970236860894
Bard	Sona	4	113	2.957382667396229
Bard	Karma	4	52	4.254356189228282
Bard	Shen	4	50	4.4693118355291945
Bard	Zyra	4	35	6.972888041913411
Bard	Taric	4	32	4.570255250892888
Bard	Brand	4	30	1.6270808628423876
Bard	Malphite	4	27	10.941139317662145
Bard	Zilean	4	27	2.9770764535239844
Bard	Lux	4	23	3.198200081965152
Bard	Kennen	4	22	10.726726493861046
Bard	Vel'Koz	4	19	3.307591084742846
Bard	Cho'Gath	4	12	4.154648320089495
Bard	Trundle	4	12	2.862161460750642
Bard	Nunu	4	10	12.849470156599448
Blitzcrank	Gnar	0	20	2.5967554619002704
Blitzcrank	Renekton	0	14	2.6354878752200177
Blitzcrank	Riven	0	12	3.990871872755216
Blitzcrank	Darius	0	10	0.9249176590544683
Blitzcrank	Fiora	0	10	1.903986645163116
Blitzcrank	Garen	0	10	1.0124357893250915
Blitzcrank	Malphite	0	10	1.4192310885671364
Blitzcrank	Lee Sin	1	23	1.4082072129790533
Blitzcrank	Vi	1	11	0.9701630677915265
Blitzcrank	Yasuo	2	45	2.3015945546697036
Blitzcrank	Orianna	2	32	3.071581363808121
Blitzcrank	Lux	2	31	1.1150418696782465
Blitzcrank	Viktor	2	26	2.5826325581112597
Blitzcrank	Veigar	2	21	2.221560854017961
Blitzcrank	LeBlanc	2	19	1.4293096906321687
Blitzcrank	Fizz	2	15	1.2712716708168776
Blitzcrank	Zed	2	14	2.385089993511744
Blitzcrank	Cho'Gath	2	10	0.8567677529488427
Blitzcrank	Diana	2	10	5.91573460385122
Blitzcrank	Heimerdinger	2	10	5.790849108631883
Blitzcrank	Katarina	2	10	1.8537311727386099
Blitzcrank	Thresh	4	3493	3.6594364393862175
Blitzcrank	Braum	4	1576	3.1436838361958612
Blitzcrank	Leona	4	1549	3.192928934754871
Blitzcrank	Morgana	4	1297	3.248093637531155
Blitzcrank	Janna	4	977	2.463331086164082
Blitzcrank	Nautilus	4	862	3.693847774641961
Blitzcrank	Soraka	4	734	4.837064869729422
Blitzcrank	Nami	4	547	2.7535441303477604
Blitzcrank	Tahm Kench	4	512	4.831665083979645
Blitzcrank	Sona	4	420	4.6441687397636064
Blitzcrank	Lulu	4	414	3.666098177640754
Blitzcrank	Shen	4	159	3.691124713414918
Blitzcrank	Taric	4	138	3.6431057627115493
Blitzcrank	Malphite	4	135	3.1466216654191754
Blitzcrank	Karma	4	120	4.861143713898123
Blitzcrank	Zyra	4	103	4.713506208393911
Blitzcrank	Lux	4	99	4.507162523695034
Blitzcrank	Brand	4	82	2.2247944053051834
Blitzcrank	Zilean	4	77	5.318542354557975
Blitzcrank	Kennen	4	48	4.521179435703697
Blitzcrank	Vel'Koz	4	41	5.412140014143073
Blitzcrank	Volibear	4	40	4.013968208503885
Blitzcrank	Cho'Gath	4	38	2.9118595397131815
Blitzcrank	Trundle	4	21	2.7690039671657316
Blitzcrank	Sion	4	19	5.276869523188901
Blitzcrank	Maokai	4	17	4.654296445166195
Blitzcrank	Nunu	4	16	3.6079928251226363
Blitzcrank	Gragas	4	15	1.9761032826012972
Blitzcrank	Veigar	4	15	7.416786128730101
Blitzcrank	Dr. Mundo	4	14	3.4701661565947277
Blitzcrank	Fiddlesticks	4	13	8.488978690159712
Blitzcrank	Teemo	4	12	8.633314486439486
Blitzcrank	Lee Sin	4	11	2.246530784030784
Blitzcrank	Mordekaiser	4	11	8.242833414357477
Blitzcrank	Nidalee	4	10	7.134139749139749
Blitzcrank	Vladimir	4	10	9.4298431372549
Brand	Renekton	0	19	5.082439297977448
Brand	Garen	0	10	2.161867450488967
Brand	Olaf	0	10	1.5971247794073882
Brand	Yasuo	2	413	4.537859562590016
